epoch,acc,loss,val_acc,val_loss
71,0.88886887608069165,0.33559819312573547,0.87060000000000004,0.39934672712683678
72,0.88756804354787067,0.33607232137164206,0.87709999999999999,0.37789814186096193
73,0.89227105347422353,0.32608622065385945,0.88039999999999996,0.38886458265781404
74,0.89213096381684276,0.32612878436791071,0.88770000000000004,0.35705171870589258
75,0.89513288504642974,0.31571846618518362,0.879,0.39087327201366423
76,0.89495276977265448,0.31669343095195246,0.87949999999999995,0.39990702736377715
77,0.89795469100224146,0.30833206815079089,0.88119999999999998,0.37523399374485017
78,0.89713416586615435,0.30709926550238703,0.87270000000000003,0.41565041076540948
79,0.90037624079410827,0.30159864808470632,0.88300000000000001,0.37747906268239023
80,0.89873519052193407,0.30241080486131255,0.88139999999999996,0.38544566760659216
81,0.89875520333013126,0.29978202697542133,0.88249999999999995,0.3766088432431221
82,0.90159702209414028,0.29489223493231514,0.8881,0.35561530795693397
83,0.90351825168107591,0.28876332607534194,0.88090000000000002,0.37518517794609069
84,0.90363832853025938,0.28563352557107341,0.88660000000000005,0.36946647360324858
85,0.90347822606468142,0.28696849730952484,0.8871,0.35921651381850245
86,0.90597982708933722,0.28221527299283983,0.88600000000000001,0.37331245994567869
87,0.90914185078450205,0.27271664431995585,0.88929999999999998,0.36776599219441414
88,0.9081412103746398,0.27652786035965049,0.878,0.39988481355309485
89,0.91114313160422666,0.27038578112471612,0.89029999999999998,0.36627437263131141
90,0.91124319564521294,0.26977106649219856,0.88670000000000004,0.37361333303451538
91,0.91174351585014413,0.26681144322497397,0.89139999999999997,0.36674432337284091
92,0.91054274735830931,0.26460323318734102,0.88949999999999996,0.35577111764550207
93,0.91416506564201083,0.26050600316942102,0.89059999999999995,0.34894737527668473
94,0.91444524495677237,0.25800829647234758,0.89359999999999995,0.35483432136774062
95,0.91526577009285948,0.25556195272998172,0.8861,0.3861490350484848
96,0.91464537303874482,0.25192595985152955,0.89200000000000002,0.37427612788677217
97,0.91610630803714377,0.25052854562732335,0.88719999999999999,0.37972579684853552
98,0.91716698687159781,0.25046454304891863,0.8901,0.37778112902641298
99,0.91792747358309323,0.24753168006995685,0.88980000000000004,0.37135613177418708
100,0.91952849823887284,0.24367930696459486,0.88970000000000005,0.36860216030478477
101,0.91992875440281785,0.24005841989257456,0.89359999999999995,0.35945807447135447
102,0.92317082933077166,0.2310683073304782,0.88870000000000005,0.38433659115135671
103,0.92066922830611586,0.23709924684272643,0.88859999999999995,0.38189523375332357
104,0.92158981748318924,0.23415851282994218,0.88690000000000002,0.38519522091746328
105,0.92233029138648737,0.23220752009461695,0.89480000000000004,0.37156314914524557
106,0.92535222542427154,0.22572064174269393,0.89319999999999999,0.37736630106866359
107,0.92677313480627599,0.22013811729287741,0.89529999999999998,0.37002964575588704
108,0.92745357028498243,0.21945486997507377,0.8891,0.40102389952540396
109,0.92681316042267048,0.21817094386053359,0.89470000000000005,0.37708912194371225
110,0.92775376240794105,0.21627562828278488,0.88370000000000004,0.40027008095979688
111,0.92729346781940447,0.22019329563193585,0.90000000000000002,0.3552940978705883
112,0.9312760166506564,0.21148392880765474,0.89639999999999997,0.36593119515925648
113,0.93125600384245921,0.20984270606336689,0.89600000000000002,0.36455416716933248
114,0.92943483829650975,0.20940607984133094,0.89429999999999998,0.38593118257522585
115,0.93157620877361513,0.20786621069682931,0.8982,0.36474153990745545
116,0.93335734870317,0.19760115896752733,0.89319999999999999,0.38449377343282104
117,0.93203650336215182,0.20255261668568614,0.88990000000000002,0.3836960181891918
118,0.9325368235670829,0.20211438330327552,0.89700000000000002,0.36924901373684405
119,0.93411783541466542,0.19785991213378371,0.89270000000000005,0.36446838605552911
120,0.93391770733269297,0.19530088295298262,0.89359999999999995,0.3753952218517661
121,0.93475824527697726,0.19643557376579868,0.89770000000000005,0.36429935850203038
122,0.93611911623439004,0.19317576746339127,0.89900000000000002,0.36844731194972991
123,0.93649935959013764,0.18959864684515682,0.90029999999999999,0.36006073319613935
124,0.9362592058917707,0.19094698492162052,0.89990000000000003,0.36577726620361206
125,0.93683957732949086,0.1878947693111421,0.89890000000000003,0.39090807368755343
126,0.93723983349343576,0.18723765087889205,0.89810000000000001,0.36737863934338094
127,0.93681956452129367,0.18719714388353889,0.89959999999999996,0.38001210028380156
128,0.93860070445084853,0.18299273405315936,0.90339999999999998,0.3639482108771801
129,0.93988152417547233,0.17889675794731738,0.90429999999999999,0.36243455001711844
130,0.93846061479346787,0.18280893861364753,0.89910000000000001,0.37892100564837455
131,0.93956131924431641,0.17744434767516329,0.90110000000000001,0.37593219640851022
132,0.9416226384886327,0.17686386479036789,0.89900000000000002,0.38536761049777268
133,0.94032180595581172,0.17760410665597359,0.90369999999999995,0.35103921795599163
134,0.94378402177393528,0.17084219193386033,0.89649999999999996,0.38521006468832492
135,0.94334373999359589,0.17080909162079852,0.90129999999999999,0.37158456127345563
136,0.94328370156900421,0.16975767359947486,0.90210000000000001,0.37093532677888869
137,0.94396413704771054,0.16648565757789466,0.90280000000000005,0.36918047481477262
138,0.94518491834774254,0.16594161886484471,0.89829999999999999,0.37871014575958251
139,0.9441442523214858,0.16432840300570628,0.89949999999999997,0.37859041107892988
140,0.9445445084854307,0.16462579366503199,0.90310000000000001,0.35356817535832524
141,0.94524495677233433,0.16239748581447092,0.90159999999999996,0.37504906906411051
142,0.94646573807236634,0.16443260677643132,0.89839999999999998,0.38027424040287733
143,0.94584534101825168,0.16111456736888863,0.90449999999999997,0.37522503968179227
144,0.94664585334614149,0.16184521806517302,0.89400000000000002,0.39726481004357339
145,0.94500480307396739,0.16411717456601158,0.89459999999999995,0.4005266528517008
146,0.94838696765930197,0.15585920447558213,0.8972,0.39195458509027958
147,0.94806676272814605,0.15599290585533629,0.89910000000000001,0.39011649183668196
148,0.94964777457572846,0.15082611104701904,0.9022,0.38436855045557022
149,0.94990794108229271,0.15265052469600537,0.90049999999999997,0.38319202608168124
150,0.94928754402817805,0.15096254232678033,0.89429999999999998,0.40647809106111527
151,0.94874719820685238,0.15491275774840452,0.90290000000000004,0.36980123861245812
152,0.94882724943964136,0.15205966946831451,0.89639999999999997,0.39341808203458783
153,0.95040826128722378,0.14996637886624486,0.90049999999999997,0.3785081398457289
154,0.95190922190201732,0.14514701485796674,0.89990000000000003,0.39086739371269941
155,0.95192923471021451,0.14236871565069156,0.89480000000000004,0.42290190141201017
156,0.95176913224463655,0.14510165564083649,0.90229999999999999,0.37503143287897112
157,0.95152897854626961,0.14387664123814944,0.90529999999999999,0.37885500712543724
158,0.95138888888888884,0.14375793392729136,0.89990000000000003,0.3980326210465282
159,0.95429074607748954,0.13651801335046518,0.8962,0.405670980232954
160,0.95323006724303549,0.13926082410889293,0.90090000000000003,0.4009858734032139
161,0.95214937560038426,0.14239735978175691,0.90180000000000005,0.37562187649309636
162,0.95375040025616398,0.13863965424193411,0.90239999999999998,0.38514198169186709
163,0.95339016970861357,0.14035381808020519,0.89939999999999998,0.40524184941425917
164,0.95369036183157219,0.13644318087572208,0.90300000000000002,0.39999044628813862
165,0.95595180915786104,0.13425963966422239,0.89839999999999998,0.40830249683037401
166,0.95639209093820043,0.13499916851188926,0.9042,0.38175085693150757
167,0.95491114313160419,0.13379044070934715,0.90000000000000002,0.39306000431589783
168,0.95461095100864557,0.13338486184081252,0.90210000000000001,0.3995836404502392
169,0.95615193723983349,0.13043608638901399,0.90349999999999997,0.38573202414065599
170,0.95605187319884721,0.13370927447453737,0.89990000000000003,0.39352870544344187
171,0.95865353826448929,0.12507709179591273,0.90449999999999997,0.38832284251227978
172,0.95539145052833818,0.13590429391589087,0.90469999999999995,0.3792560316041112
173,0.95855347422350301,0.12772919583392905,0.90590000000000004,0.38766399821639064
174,0.95705251360870958,0.12675174205583942,0.90410000000000001,0.38345220944285391
175,0.95749279538904897,0.1274405838769577,0.90259999999999996,0.39497129243165252
176,0.95985430675632399,0.12161905127373207,0.90539999999999998,0.38593817234933375
177,0.95881364073006725,0.12385514233615626,0.89910000000000001,0.411060820479691
178,0.95889369196285623,0.12257064019122289,0.90600000000000003,0.38693473044000565
179,0.95923390970220945,0.1205738448993259,0.89949999999999997,0.41059868776127695
180,0.96047470381043865,0.11929451144251792,0.90329999999999999,0.40207252893000839
181,0.959033781620237,0.11891973346234408,0.90329999999999999,0.42394705716967584
182,0.95883365353826444,0.12065016339958583,0.90700000000000003,0.39246560628861188
183,0.959033781620237,0.1200305311339709,0.90780000000000005,0.4010796363193076
184,0.96017451168748003,0.11750835487860596,0.90429999999999999,0.40366770560815929
185,0.96189561319244321,0.1112716219137747,0.90510000000000002,0.40429637591019274
186,0.96063480627601661,0.12011861928574338,0.90239999999999998,0.41765462006628512
187,0.96247598463016326,0.11100310346396748,0.90329999999999999,0.40659722913652657
188,0.96199567723342938,0.11337281334438468,0.90439999999999998,0.40564023577570918
189,0.96197566442523219,0.11525661219120159,0.90629999999999999,0.39793220466319473
190,0.96271613832853031,0.11296913044463355,0.90269999999999995,0.40486235555261374
191,0.96199567723342938,0.11219181027457242,0.90639999999999998,0.39693343135565518
192,0.96255603586295224,0.11284063906721077,0.89690000000000003,0.42535135420709846
193,0.96333653538264485,0.11014827502383862,0.90269999999999995,0.42426644072532654
194,0.96263608709574122,0.11042571800551877,0.90669999999999995,0.395546054103598
195,0.96383685558757604,0.10944146716017711,0.89970000000000006,0.42970183568596843
196,0.96305635606788342,0.11260755135780043,0.90659999999999996,0.40094562144801021
197,0.96405699647774579,0.10782699743831507,0.90380000000000005,0.41191731932014225
198,0.9635967018892091,0.10718086349509186,0.90669999999999995,0.41411247030422094
199,0.96543788024335575,0.1052357294150007,0.90569999999999995,0.39764046338237824
200,0.96461735510726865,0.10451917675792875,0.90469999999999995,0.41165027858912945
201,0.96597822606468142,0.10360788085555769,0.90639999999999998,0.40974703213125468
202,0.96463736791546595,0.10626480624862815,0.90410000000000001,0.40566119141727686
203,0.96585814921549795,0.10332608965603951,0.90649999999999997,0.40481640995368362
204,0.96597822606468142,0.10052052252334574,0.90539999999999998,0.41071211761832238
205,0.96511767531219983,0.10522497968024745,0.9073,0.40205380813032388
206,0.96615834133845657,0.10056004241920632,0.90290000000000004,0.41591307698339225
207,0.96489753442203008,0.10275877179864829,0.90500000000000003,0.42367657330036163
208,0.96631844380403453,0.10068424333070634,0.90400000000000003,0.41975147821754216
209,0.96669868715978224,0.10004009975735044,0.90880000000000005,0.40875626671314241
210,0.96659862311879607,0.1013819500541519,0.90590000000000004,0.4101807977531105
211,0.96663864873519056,0.098518347024847228,0.91010000000000002,0.4128501431297511
212,0.96865994236311237,0.09687721730501242,0.90790000000000004,0.41516799718402325
213,0.96673871277617673,0.099821018155132196,0.90769999999999995,0.40431185138076542
214,0.96779939161063078,0.095771905181352729,0.90659999999999996,0.41667475413382055
215,0.96867995517130967,0.094596095461672122,0.90610000000000002,0.42986016649641096
216,0.9681195965417867,0.097760588231875542,0.90449999999999997,0.41995504862889649
217,0.96837976304835094,0.096169386644440039,0.90620000000000001,0.40734988788962362
218,0.96805955811719502,0.096642958488702427,0.90539999999999998,0.42553583576232196
219,0.96900016010246559,0.094904482353471514,0.90449999999999997,0.41465149012506008
220,0.96924031380083253,0.094718994418954761,0.90449999999999997,0.42172395421862602
221,0.96988072366314437,0.092226627783126958,0.90490000000000004,0.42664026989638804
222,0.96900016010246559,0.091439636022489473,0.90649999999999997,0.41699164551645518
223,0.96876000640409865,0.094653113049344942,0.9052,0.41401172472573816
224,0.96968059558117192,0.090749067579566939,0.90190000000000003,0.43145984157547357
225,0.96948046749919947,0.091202862503864723,0.90739999999999998,0.43235585806071758
226,0.96944044188280498,0.091357041121479285,0.90880000000000005,0.41322237688452007
227,0.97050112071725902,0.090959303645629416,0.90790000000000004,0.42444626439735295
228,0.97132164585334613,0.086853612206051423,0.90539999999999998,0.43467412696294488
229,0.97168187640089654,0.087961172871634588,0.90910000000000002,0.4330951623301022
230,0.97172190201729103,0.086093325966735329,0.90739999999999998,0.43546344430446626
231,0.97160182516810756,0.087283863954417812,0.90759999999999996,0.42003323906548323
232,0.9714417227025296,0.08796135672538688,0.90600000000000003,0.42720831233635542
233,0.97022094140249759,0.086873274511385393,0.90869999999999995,0.41883922002483159
234,0.97176192763368552,0.086891783311756718,0.9052,0.42943980316370728
235,0.97158181235991037,0.087138521158411683,0.90610000000000002,0.43674019951149823
236,0.97098142811399291,0.090094345147082394,0.90720000000000001,0.41607196505218746
237,0.96986071085494718,0.087856138824448565,0.9073,0.41709326857477425
238,0.97244236311239196,0.084109172829254758,0.90739999999999998,0.4283020153924823
239,0.97206211975664425,0.085399032051454646,0.90439999999999998,0.44270089496821163
240,0.97270252961895609,0.081151565782659613,0.90649999999999997,0.43766985582113266
241,0.97196205571565797,0.083119752820285372,0.90449999999999997,0.45419916365593671
242,0.97304274735830931,0.081226415059156773,0.90920000000000001,0.42595067928284408
243,0.97220220941402502,0.085767778179098642,0.90700000000000003,0.43635232474952934
244,0.97314281139929559,0.083175449675423813,0.90480000000000005,0.44463365927860143
245,0.97318283701569008,0.080451889606156929,0.90659999999999996,0.42845801736339928
246,0.97304274735830931,0.083366126812436228,0.90949999999999998,0.42291095452457667
247,0.97210214537303874,0.082284131124788634,0.90610000000000002,0.43973934423848987
248,0.97404338776817168,0.078014021462173677,0.90749999999999997,0.42821908975727857
249,0.9730827729747038,0.08110152247196778,0.90880000000000005,0.4501846817187965
250,0.97280259365994237,0.080617111660402932,0.90529999999999999,0.44847449395507571
251,0.97538424591738715,0.077898195398211884,0.91049999999999998,0.43122570693790913
252,0.97318283701569008,0.080138701974861462,0.90680000000000005,0.43480748934447766
253,0.97392331091898821,0.077560177684668843,0.90959999999999996,0.43560015484746545
254,0.97362311879602947,0.077728567678801028,0.90790000000000004,0.43689294799715278
255,0.9743435798911303,0.079739643012014222,0.90459999999999996,0.45389296860732137
256,0.9739633365353827,0.079473417746927497,0.90669999999999995,0.43394568413160739
257,0.9755843739993596,0.074722379457436358,0.91110000000000002,0.43527548738270999
258,0.97426352865834132,0.07808661416606584,0.90720000000000001,0.43360480166915805
259,0.97292267050912584,0.07984479776034302,0.90849999999999997,0.42336323045864699
260,0.97466378482228622,0.076106508595672417,0.90869999999999995,0.42358839413709937
261,0.97526416906820368,0.074347587602069581,0.90500000000000003,0.46130266867205499
262,0.97542427153378164,0.074674619419089885,0.90990000000000004,0.42889996708333494
263,0.97612471982068527,0.075775751073388756,0.91220000000000001,0.42477479864284395
264,0.97442363112391928,0.077241944748621394,0.9113,0.42182427806407213
265,0.97454370797310275,0.076658271397519143,0.90559999999999996,0.45131888747364285
266,0.97462375920589173,0.075378546606338651,0.90700000000000003,0.43109785952419044
267,0.97684518091578609,0.071342866590292486,0.90769999999999995,0.44046365700699391
268,0.97562439961575409,0.074338271141036139,0.9073,0.44476980511806907
269,0.97626480947806593,0.073410426286844521,0.90939999999999999,0.4364958445377648
270,0.97542427153378164,0.072851762673130191,0.90859999999999996,0.43046425563097002
271,0.97578450208133205,0.073830439279251356,0.9113,0.43287637978568672
272,0.97578450208133205,0.073121971191560747,0.91049999999999998,0.43212300876714288
273,0.97674511687479992,0.071177258886603548,0.9093,0.44776531737595798
274,0.97646493756003838,0.074240363755654348,0.90749999999999997,0.44718476664498447
275,0.97642491194364389,0.070351886800977897,0.90469999999999995,0.45348228509943
276,0.97670509125840543,0.069329804006568532,0.91010000000000002,0.43650427937540226
277,0.97776577009285948,0.068407576746855131,0.90710000000000002,0.45654948013834656
278,0.97632484790265772,0.072561585117694199,0.90680000000000005,0.44357228695079687
279,0.97646493756003838,0.072280227853771958,0.91169999999999995,0.43504823161922396
280,0.97764569324367601,0.066953039071437667,0.90869999999999995,0.45167374275326727
281,0.97624479666986874,0.070379366848085184,0.9123,0.42578469586689027
282,0.97648495036823568,0.070085220154747011,0.90769999999999995,0.4417241323798895
283,0.97712536023054752,0.072075461113389749,0.90690000000000004,0.44783177399486301
284,0.9776056676272814,0.066641674216025848,0.90920000000000001,0.44841569067509846
285,0.97874639769452454,0.066027867411249275,0.90659999999999996,0.46184989269878718
286,0.97696525776496956,0.068170223870289912,0.91080000000000005,0.44691122801937161
287,0.9776056676272814,0.069182986335866475,0.9073,0.45648994894418865
288,0.97782580851745116,0.069137270541326651,0.90810000000000002,0.44011715899985282
289,0.97754562920268973,0.068491738565554502,0.90959999999999996,0.44814948850520886
290,0.97894652577649699,0.063279727025042823,0.90780000000000005,0.45474357069795951
291,0.97886647454370801,0.063170600024226711,0.90780000000000005,0.45196283376514912
292,0.97892651296829969,0.065295020377876559,0.9103,0.43296988391946067
293,0.97714537303874482,0.069385637445545309,0.90469999999999995,0.46815515558272602
294,0.97924671789945561,0.063087156463684013,0.90910000000000002,0.44879273476693782
295,0.97738552673711176,0.067982451230975086,0.91049999999999998,0.44314257357269526
296,0.97860630803714377,0.064341871789857868,0.9083,0.45424304662961512
297,0.97876641050272173,0.064431570330918023,0.90849999999999997,0.45234200107194483
298,0.97998719180275373,0.063134197617139634,0.90710000000000002,0.46858530183676628
299,0.9801272814601345,0.060941355333496823,0.90610000000000002,0.46104898743187078
300,0.97774575728466218,0.066927169141460421,0.90710000000000002,0.47612574133872987
301,0.97938680755683638,0.064657691129197892,0.90759999999999996,0.45302675549192356
302,0.97948687159782266,0.06084227573290274,0.90990000000000004,0.45593046710938218
303,0.97840617995517132,0.063486712823891511,0.91059999999999997,0.4466153885040432
304,0.97894652577649699,0.064195967237885565,0.90720000000000001,0.45877705194130541
305,0.9793067563240474,0.064571631960760184,0.9103,0.43825439703613522
306,0.98004723022734552,0.060035990670921587,0.90939999999999999,0.44852956575881692
307,0.98050752481588221,0.060219102991960184,0.91000000000000003,0.45174530361499637
308,0.97938680755683638,0.060807407923659185,0.90790000000000004,0.45957075864337382
309,0.98020733269292348,0.061239006885634856,0.90590000000000004,0.46965332467555998
310,0.97908661543387765,0.063519548880845295,0.90780000000000005,0.45688345719203355
311,0.97964697406340062,0.062254781991362203,0.90849999999999997,0.45148843546807765
312,0.97986711495357026,0.061322026084297376,0.9103,0.4425561248383485
313,0.97962696125520332,0.062118497270718873,0.91210000000000002,0.44114277962744236
314,0.98016730707652899,0.0609741256228018,0.90969999999999995,0.44038245696797967
